NOME_UF,NOME_MUNICIPIO,ESFERA_GOV_ESCOLA,LOCALIZACAO_ESCOLA,INEP_ESCOLA,NOME_ESCOLA,QUANT_ALUNADO,VALOR_RECEBIDO
BA,SENTO SE,MUNICIPAL,Rural,29340454,ESCOLA NUCLEO VEREADOR LUIS ANTONIO DOS REIS,328,R$193.395
BA,REMANSO,MUNICIPAL,Urbana,29340497,ESCOLA MUNICIPAL PROFESSORA IRACY FERREIRA DE CASTRO,40,R$40.200
BA,SALVADOR,ESTADUAL,Urbana,29340764,EE - COLEGIO ESTADUAL PROFESSORA FRANCISCA RODRIGUES DA SILV,120,R$47.280
BA,JUAZEIRO,MUNICIPAL,Urbana,29341256,ESCOLA MUNICIPAL ANALIA BARBOSA DE SOUZA,420,R$151.266
BA,CAMACARI,MUNICIPAL,Urbana,29341396,ESCOLA NORMAL DE CAMACARI,100,R$23.463
BA,XIQUE-XIQUE,MUNICIPAL,Rural,29341450,ESCOLA MUNICIPAL 1º GRAU SAO JOSE,100,R$39.180
BA,UTINGA,MUNICIPAL,Urbana,29341574,ESCOLA MUNICIPAL CASALGRANDE,50,R$23.319
BA,JUAZEIRO,MUNICIPAL,Rural,29341744,ESCOLA MUNICIPAL ELEOTERIO SOARES FONSECA,63,R$55.200
BA,SERRA DO RAMALHO,MUNICIPAL,Rural,29342414,ESCOLA FREI FRANCISCO DA SOLEDADE MAR,100,R$28.428
BA,SERRA DO RAMALHO,MUNICIPAL,Rural,29342422,ESCOLA DE 1 GRAU BOM JESUS,60,R$37.575
BA,SERRA DO RAMALHO,MUNICIPAL,Rural,29342449,ESCOLA SAGRADO CORACAO DE JESUS,54,R$29.856
BA,SERRA DO RAMALHO,MUNICIPAL,Rural,29342457,ESCOLA SAO FRANCISCO,126,R$51.228
BA,SERRA DO RAMALHO,MUNICIPAL,Rural,29342473,ESCOLA AGRO DEUSDETI CORTEZ V DA SILVA,60,R$43.056
BA,SERRA DO RAMALHO,MUNICIPAL,Rural,29342589,ESCOLA DE 1º GRAU SERRA DO RAMALHO,50,R$37.950
BA,MUQUEM DE SAO FRANCISCO,MUNICIPAL,Rural,29343143,COLEGIO MUNICIPAL AULINO GUIMARAES,51,R$8.082
BA,SAO GABRIEL,MUNICIPAL,Rural,29343984,JOSE MATEUS AMORIM,80,R$41.868
BA,CAMAMU,MUNICIPAL,Urbana,29345332,ESC NOELIA MARIA NASCIMENTO SILVA,80,R$34.995
BA,EUCLIDES DA CUNHA,MUNICIPAL,Urbana,29345413,INSTITUTO DE EDUCACAO PROF ALICE TEREZA DOS ANJOS,400,R$134.790
BA,EUCLIDES DA CUNHA,MUNICIPAL,Urbana,29345448,ESCOLA MUNICIPAL PARAISO DO SABER,118,R$30.378
BA,JEQUIE,MUNICIPAL,Urbana,29348749,CENTRO EDUCACIONAL MINISTRO SIMOES FILHO,300,R$82.236
BA,CASA NOVA,MUNICIPAL,Urbana,29349389,ESC MUN PROF SOLON ALVES XAVIER DE SOUZA,300,R$82.191
BA,CASA NOVA,MUNICIPAL,Urbana,29349672,ESCOLA MUN EULALIA DOS PASSOS CASTRO,151,R$59.115
BA,CASA NOVA,MUNICIPAL,Rural,29350301,ESCOLA MUN DE PAU A PIQUE,250,R$92.640
BA,LAPAO,MUNICIPAL,Rural,29350409,MANOEL AUGUSTO DOURADO,160,R$99.915
BA,MARACAS,MUNICIPAL,Urbana,29350557,INSTITUTO DE EDUCACAO DE MARACAS,100,R$42.660
BA,MANOEL VITORINO,MUNICIPAL,Rural,29351251,ESCOLA MUNICIPAL MARCILIO TEIXEIRA,62,R$47.718
BA,IPECAETA,MUNICIPAL,Urbana,29351804,ESCOLA MANOEL JOSE GOMES,230,R$46.650
BA,FEIRA DE SANTANA,MUNICIPAL,Urbana,29352959,ESCOLA MUNICIPAL NOSSA SENHORA DO PERPETUO SOCORRO,135,R$27.810
BA,SAO DESIDERIO,MUNICIPAL,Urbana,29353386,ESCOLA MUNICIPAL GERMANO RODRIGUES DE CARVALHO,75,R$1.686
BA,SIMOES FILHO,MUNICIPAL,Urbana,29354188,ESCOLA MUNICIPAL ELAINE DE SANTANA SANTOS,103,R$21.108
BA,CAPIM GROSSO,MUNICIPAL,Urbana,29355362,ESCOLA MUNICIPAL CANDIDA ROSA VILAS BOAS,196,R$66.405
BA,CAPIM GROSSO,MUNICIPAL,Urbana,29355443,ESC MUL OTAVIANO FERREIRA DOS SANTOS,230,R$75.570
BA,PORTO SEGURO,MUNICIPAL,Urbana,29355540,EDUCANDARIO PERO VAZ DE CAMINHA,126,R$23.880
BA,PORTO SEGURO,MUNICIPAL,Urbana,29355605,ESCOLA MUNICIPAL INFANTIL CANTINHO DA PAZ,120,R$33.090
BA,MIGUEL CALMON,MUNICIPAL,Urbana,29355915,ESCOLA MUNICIPAL JOSE LOURENCO,50,R$8.457
BA,CHORROCHO,MUNICIPAL,Rural,29356040,ESCOLA MUNICIPAL BENTO FREIRE DE SOUZA,421,R$210.285
BA,ITAPITANGA,MUNICIPAL,Urbana,29357209,GRUPO ESC DR ANTONIO T DO NASC FILHO,102,R$33.072
BA,ALCOBACA,MUNICIPAL,Rural,29357306,ESCOLA MUNICIPAL DO ENSINO FUNDAMENTAL ULISSES GUIMARAES,176,R$41.992
BA,IBICARAI,MUNICIPAL,Urbana,29357519,ESC RESSURGIR,102,R$44.310
BA,BARRO PRETO,MUNICIPAL,Urbana,29357713,ESCOLA MUNICIPAL OLAVO CLEMENTINO DOS SANTOS,44,R$12.708
BA,SALVADOR,MUNICIPAL,Urbana,29357764,ESCOLA MUNICIPAL ULYSSES GUIMARAES,150,R$23.385
BA,OLINDINA,MUNICIPAL,Urbana,29357993,ESCOLA TEOBALDO FERREIRA DE MENEZES,150,R$38.091
BA,ITAMARAJU,MUNICIPAL,Rural,29358159,ESCOLA MUNICIPAL WALTER CARVALHO,80,R$61.920
BA,UMBURANAS,MUNICIPAL,Rural,29358493,COLEGIO MUNICIPAL JOANA MARIA DA CRUZ,100,R$41.988
BA,SENHOR DO BONFIM,MUNICIPAL,Urbana,29359309,ESCOLA MUNICIPAL ABIGAIL FEITOSA,223,R$83.565
BA,SALVADOR,ESTADUAL,Urbana,29359597,EE - COLEGIO ESTADUAL FRANCISCO DA CONCEICAO MENEZES,350,R$115.683
BA,SALVADOR,ESTADUAL,Urbana,29359635,EE - COLEGIO ESTADUAL HERMANO GOUVEIA NETO,273,R$76.572
BA,CATU,MUNICIPAL,Urbana,29359821,ESCOLA MUNICIPAL PROFESSOR JECELINO JOSE NOGUEIRA,103,R$35.067
BA,RIO DO PIRES,MUNICIPAL,Rural,29360455,ESCOLA MUNICIPAL JOSE DA SILVA NEVES,54,R$8.100
BA,MACAUBAS,MUNICIPAL,Rural,29360668,COLEGIO MUNICIPAL JOSE DOS SANTOS MEIRA,80,R$27.120
BA,UIBAI,MUNICIPAL,Rural,29360749,COLEGIO ESTADUAL RIACHO DE AREIA,234,R$99.345
BA,PILAO ARCADO,MUNICIPAL,Urbana,29361087,COLEGIO MUNICIPAL PRESIDENTE FIGUEIREDO,400,R$30.048
BA,NOVA SOURE,MUNICIPAL,Urbana,29361257,ESCOLA MUNICIPAL N SENHORA DE FATIMA,60,R$19.986
BA,CURACA,MUNICIPAL,Urbana,29361672,ESCOLA MUNICIPAL CAMINHOS DO APRENDIZ,100,R$47.040
BA,VITORIA DA CONQUISTA,MUNICIPAL,Urbana,29361761,ESCOLA MUNICIPAL ANISIO TEIXEIRA,350,R$98.850
BA,GUANAMBI,MUNICIPAL,Urbana,29361826,ESCOLA MUNICIPAL PROFESSORA ADELICE MAGDA RODRIGUES PEREIRA,76,R$70.755
BA,CARINHANHA,MUNICIPAL,Rural,29362350,ESCOLA MUNICIPAL SAO JERONIMO,100,R$10.668
BA,JUAZEIRO,MUNICIPAL,Urbana,29362415,ESCOLA MUNICIPAL CAIC MISAEL AGUILAR - LF,300,R$115.980
BA,GUAJERU,MUNICIPAL,Urbana,29362709,COLEGIO MUNICIPAL ORIOVALDO SANTOS ARAUJO,308,R$15.844
BA,UAUA,MUNICIPAL,Rural,29362954,ESCOLA MUNICIPAL SANTO ANTONIO,165,R$96.075
BA,PIRITIBA,MUNICIPAL,Urbana,29362962,INSTITUTO DE EDUCACAO MINISTRO PAULO RENATO SOUZA,200,R$27.849
BA,MAIRI,MUNICIPAL,Rural,29363659,ESC VEREADOR BERNARDINO TRINDADE,80,R$86.235
BA,CRISOPOLIS,MUNICIPAL,Urbana,29363802,ESCOLA MUNICIPAL TANIA MARIA ALVES DANTAS,250,R$8.430
BA,CATU,MUNICIPAL,Urbana,29367158,ESCOLA MUNICIPAL FRANCISCO XAVIER RIBEIRO,80,R$39.660
BA,OUROLANDIA,MUNICIPAL,Urbana,29367280,ESCOLA MUNICIPAL JOSE GERALDO RIBEIRO,60,R$11.940
BA,SALVADOR,MUNICIPAL,Urbana,29368138,ESCOLA MUNICIPAL PROFESSOR ANTONIO CARVALHO GUEDES,120,R$14.040
BA,ALCOBACA,MUNICIPAL,Urbana,29368170,EMEF PARAISO VERDE,108,R$34.215
BA,PINDOBACU,MUNICIPAL,Rural,29368197,ESCOLA MUNICIPAL DE LAGINHA 1,44,R$37.740
BA,SANTA MARIA DA VITORIA,MUNICIPAL,Rural,29368855,ESCOLA JULIO FRANCISCO DOS SANTOS,50,R$13.710
BA,LAURO DE FREITAS,MUNICIPAL,Urbana,29369096,CENTRO EDUCACIONAL PROF EMERSON PALMEIRA,327,R$60.111
BA,MORRO DO CHAPEU,MUNICIPAL,Urbana,29369452,ESCOLA MUNICIPAL ADALBERTO PEREIRA,120,R$47.280
BA,POCOES,MUNICIPAL,Rural,29369681,ESCOLA MUNICIPAL CONEGO PITHON,70,R$34.875
BA,SALVADOR,ESTADUAL,Urbana,29369967,EE - COLEGIO ESTADUAL JOAO UBALDO RIBEIRO,209,R$82.410
BA,SANTA LUZIA,MUNICIPAL,Urbana,29370680,CENTRO EDUCACIONAL SANTA LUZIA,120,R$23.355
BA,VERA CRUZ,MUNICIPAL,Rural,29371570,ESCOLA MUNICIPAL ANTONIO HERMENEGILDO DE SENA PEREIRA,80,R$39.063
BA,ITARANTIM,MUNICIPAL,Urbana,29371660,COM EDUC MUN LOURIVAL SOUTO,400,R$218.325
BA,NOVA CANAA,MUNICIPAL,Urbana,29371716,ESC MUNICIPAL DR LUIZ CARLOS BRAGA,144,R$16.848
BA,SIMOES FILHO,MUNICIPAL,Urbana,29371813,ESCOLA MUNICIPAL REVERENDO RODRIGO SILVA SANTANA,131,R$23.730
BA,SIMOES FILHO,MUNICIPAL,Urbana,29371872,ESC LUTERANA CONCORDIA,80,R$35.040
BA,IGUAI,MUNICIPAL,Urbana,29371899,ESCOLA MUNICIPAL JABES SOUZA,115,R$23.790
BA,CAMACARI,MUNICIPAL,Urbana,29371910,ESCOLA MUNICIPAL VIRGINIA REIS TUDE,100,R$39.960
BA,ITAPARICA,MUNICIPAL,Urbana,29372143,ESCOLA MUNICIPAL DR JOSE VIANA SAMPAIO,68,R$5.562
BA,VERA CRUZ,MUNICIPAL,Rural,29372151,ESCOLA MUNICIPAL AURELIANO DE AZEVEDO MONTEIRO,77,R$45.465
BA,PAULO AFONSO,MUNICIPAL,Urbana,29373069,ESCOLA MUNICIPAL MANOEL NASCIMENTO NETO,80,R$25.380
BA,SANTA CRUZ CABRALIA,MUNICIPAL,Rural,29373905,ESCOLA MUNICIPAL MUTARI,101,R$54.981
BA,PORTO SEGURO,MUNICIPAL,Rural,29373948,ESCOLA PROFESSORA RAYDAHLIA BITTENCOURT DE OLIVEIRA,100,R$41.988
BA,GUARATINGA,MUNICIPAL,Urbana,29374618,ESCOLA MUNICIPAL JOESSY PEREIRA DOS SANTOS,353,R$4.818
BA,BOM JESUS DA LAPA,MUNICIPAL,Urbana,29375193,ESCOLA MUNICIPAL DA VILA MAIA,160,R$55.350
BA,POJUCA,MUNICIPAL,Rural,29375770,NUCLEO EDUCACIONAL PEDRO LEAL CARDOSO,100,R$3.768
BA,MURITIBA,MUNICIPAL,Rural,29375843,ESCOLA JOAO BATISTA PEREIRA FRAGA,52,R$8.088
BA,CAFARNAUM,MUNICIPAL,Urbana,29376424,CENTRO EDUCACIONAL HENRIQUE BRITO FILHO,400,R$45.072
BA,RAFAEL JAMBEIRO,MUNICIPAL,Rural,29376807,CENTRO EDUCACIONAL DO CAJUEIRO,80,R$51.360
BA,IRARA,MUNICIPAL,Urbana,29376882,ESCOLA MUNICIPAL PROFª ALZIRA MARTINS DANTAS DE OLIVEIRA,50,R$17.934
BA,IRARA,MUNICIPAL,Urbana,29376904,ESCOLA MUNICIPAL SAO JUDAS TADEU,150,R$73.155
BA,CORRENTINA,MUNICIPAL,Rural,29377188,ESCOLA MUNICIPAL DE SAO MANOEL,80,R$55.095
BA,BURITIRAMA,MUNICIPAL,Rural,29377773,CENTRO DE ENSINO CIRILO MARQUES DA SILVA,100,R$24.165
BA,ARATUIPE,MUNICIPAL,Urbana,29377927,ESCOLA MUNICIPAL DE ARATUIPE,200,R$28.020
BA,SAO DESIDERIO,MUNICIPAL,Rural,29378508,ESCOLA MUNICIPAL JOAO BARBOSA DE SOUZA SOBRINHO,100,R$3.272
BA,UAUA,MUNICIPAL,Rural,29378672,ESC MUNICIPAL IZAURA EDVIRGENS CARDOSO,185,R$96.135
BA,BARREIRAS,MUNICIPAL,Urbana,29378850,CAIC - MURILIO DE AVELLAR HINGEL,80,R$38.442
BA,CASA NOVA,MUNICIPAL,Urbana,29379237,ESCOLA MUN ALANO VIANA DE ARAUJO,200,R$72.024
BA,PARATINGA,MUNICIPAL,Rural,29379660,POLO EDUCACIONAL JOAO AGUIAR,100,R$27.315
BA,PARATINGA,MUNICIPAL,Urbana,29379709,ESCOLA MUNICIPAL PROFESSORA HELIETE,200,R$37.545
BA,SENHOR DO BONFIM,MUNICIPAL,Urbana,29379725,CRECHE ESCOLA FRANCESCO GALLI,82,R$37.710
BA,XIQUE-XIQUE,MUNICIPAL,Urbana,29379997,CENTRO SOCIAL NANITA LACERDA MAGALHAES,50,R$15.546
BA,IPIRA,MUNICIPAL,Rural,29380537,ESCOLA MUNICIPAL JUVENTINO PEREIRA DE ALMEIDA,100,R$10.968
BA,PILAO ARCADO,MUNICIPAL,Urbana,29380880,ESCOLA MUNICIPAL DE PILAO ARCADO,120,R$9.300
BA,MONTE SANTO,MUNICIPAL,Rural,29381657,ESCOLA SENHOR DO BONFIM,100,R$51.984
BA,SANTO ESTEVAO,MUNICIPAL,Rural,29382076,ESCOLA MUNICIPAL CLARA DE ASSIS,80,R$35.088
BA,CARDEAL DA SILVA,MUNICIPAL,Urbana,29382491,ESCOLA MUN DIVINA PASTORA,100,R$7.512
BA,SALVADOR,MUNICIPAL,Urbana,29382718,ESCOLA MUNICIPAL OSCAR DA PENHA,100,R$11.268
BA,BARRA,MUNICIPAL,Urbana,29383579,COLEGIO MUNICIPAL DR AECIO MEIRELES DE SOUZA DANTAS,102,R$13.878
BA,BARRA,MUNICIPAL,Rural,29383587,ESCOLA MUNICIPAL SR DO BONFIM - VEREDA SACAO,100,R$10.638
BA,SALVADOR,MUNICIPAL,Urbana,29384583,ESCOLA MUNICIPAL EDUCADOR PAULO FREIRE,80,R$14.010
BA,SALVADOR,MUNICIPAL,Urbana,29384761,ESCOLA MUNICIPAL IRMA DULCE,90,R$18.630
BA,COTEGIPE,MUNICIPAL,Rural,29385040,ESCOLA MUNICIPAL RIO GRANDE II,60,R$18.606
BA,CATOLANDIA,MUNICIPAL,Urbana,29385067,ESCOLA PROFª CLEONICE LOPES,60,R$30.450
BA,BARREIRAS,MUNICIPAL,Urbana,29385164,ESCOLA MUNICIPAL PAULO FREIRE,80,R$19.467
BA,LAURO DE FREITAS,MUNICIPAL,Urbana,29385628,CENTRO EDUCACIONAL MUNICIPAL FENIX,200,R$36.204
BA,CAMACARI,MUNICIPAL,Urbana,29385750,ESCOLA MUNICIPAL GILTONIA PEREIRA DE SOUZA,80,R$35.040
BA,IBOTIRAMA,MUNICIPAL,Urbana,29386500,COLEGIO MUNICIPAL ARLINDO ARAUJO DE SOUZA,160,R$75.525
BA,PRADO,MUNICIPAL,Urbana,29386802,ESCOLA MUNICIPAL DEPUTADO LUIS EDUARDO MAGALHAES,180,R$55.314
BA,SERRA PRETA,MUNICIPAL,Urbana,29387000,ESCOLA ALCIDES FIGUEREDO LEITE,175,R$65.361
BA,PINTADAS,MUNICIPAL,Urbana,29387132,ESCOLA MUNICIPAL PROFª ZILDA DIAS DA SILVA,150,R$49.350
BA,CORACAO DE MARIA,MUNICIPAL,Urbana,29387140,ESCOLA MUN PEDRO CORREIA DAMASCENO,120,R$33.240
BA,EUNAPOLIS,MUNICIPAL,Rural,29388988,ESCOLA MUNICIPAL IRIS LOPES DA SILVA,62,R$8.118
BA,PORTO SEGURO,MUNICIPAL,Urbana,29389399,ESCOLA PERO DE CAMPOS TOURINHO,100,R$21.180
BA,PORTO SEGURO,MUNICIPAL,Rural,29389402,ESCOLA FREI MIGUEL GAGLIARD,120,R$69.120
BA,PORTO SEGURO,MUNICIPAL,Rural,29389410,ESCOLA INDIGENA PATAXO ALDEIA VELHA,100,R$34.920
BA,ITAPEBI,MUNICIPAL,Urbana,29389470,ESCOLA MUNICIPAL MARIA GEROSINA LEMOS,41,R$10.552
BA,EUNAPOLIS,MUNICIPAL,Urbana,29389500,ESCOLA MUNICIPAL PAULO FREIRE,150,R$43.792
BA,MUCURI,MUNICIPAL,Urbana,29389674,ESCOLA MUNICIPAL DE 1 GRAU DEPUTADO FEDERAL LUIS EDUARDO MAG,60,R$25.800
BA,CORONEL JOAO SA,MUNICIPAL,Urbana,29389780,ESCOLA MUNICIPAL DEPUTADO LUIS EDUARDO MAGALHAES,250,R$46.950
BA,PEDRO ALEXANDRE,MUNICIPAL,Urbana,29389852,COLEGIO GUILHERMINA DE ALMEIDA,75,R$4.215
BA,GLORIA,MUNICIPAL,Rural,29389941,ESCOLA MUNICIPAL DOM MARIO ZANETTA,100,R$51.630
BA,JITAUNA,MUNICIPAL,Urbana,29390192,ESCOLA GISELIA BITTENCOURT PEIXOTO,101,R$17.296
BA,JEQUIE,MUNICIPAL,Rural,29390443,ESCOLA MUNICIPAL PROFA ADINALVA MIRANDA ALMEIDA,150,R$61.707
BA,JACOBINA,MUNICIPAL,Urbana,29390982,COLEGIO MUNICIPAL LUIS ALBERTO DOURADO DE CARVALHO,100,R$7.723
BA,SAPEACU,MUNICIPAL,Urbana,29391245,ESCOLA JOVINO SOUZA LIMA,168,R$32.145
BA,CACHOEIRA,MUNICIPAL,Urbana,29391261,ESCOLA PAROQUIAL DOM ANTONIO MONTEIRO,317,R$67.041
BA,POJUCA,MUNICIPAL,Rural,29391270,ESCOLA MUNICIPAL HERADIO FONSECA BARROSO,87,R$3.870
BA,POJUCA,MUNICIPAL,Urbana,29391342,ESCOLA MUNICIPAL TEREZA FREIRE MARINS,100,R$11.268
BA,FILADELFIA,MUNICIPAL,Urbana,29391644,ESCOLA MUNICIPAL DR HERCULANO DE MENEZES,91,R$15.855
BA,CAMPO FORMOSO,MUNICIPAL,Rural,29391733,COLEGIO MUNICIPAL JOAO SEVERO DA CRUZ,200,R$21.936
BA,CAMPO FORMOSO,MUNICIPAL,Rural,29391768,COLEGIO MUNICIPAL THIERRY LINS,80,R$18.868
BA,ALAGOINHAS,MUNICIPAL,Urbana,29392217,ESCOLA MUNICIPAL PROFESSOR MAURILIO JOSE DO ESPIRITO SANTO,80,R$6.403
BA,ENTRE RIOS,MUNICIPAL,Urbana,29392489,ESCOLA MUNICIPAL LUIS EDUARDO MAGALHAES,130,R$16.485
BA,ACAJUTIBA,MUNICIPAL,Urbana,29392853,ESCOLA MUNICIPAL DOUTOR GERALDO VASCONCELOS DE SEIXAS PEREIR,100,R$39.645
BA,MONTE SANTO,MUNICIPAL,Rural,29393469,ESC MUNICIPAL JOSE ANDRADE,200,R$94.311
BA,SERRINHA,MUNICIPAL,Rural,29393680,ESCOLA JOSE CARNEIRO DE OLIVEIRA,60,R$12.204
BA,TEOFILANDIA,MUNICIPAL,Rural,29393736,ESCOLA MANOEL JOAQUIM RODRIGUES,67,R$48.375
BA,NAZARE,MUNICIPAL,Urbana,29393957,ESC MUN PROFª NAIR DE ALMEIDA BRITO DE SOUZA,84,R$47.010
BA,TAPEROA,MUNICIPAL,Rural,29394074,EMEF MATIAS NASCIMENTO DOS SANTOS,50,R$36.504
BA,PIRIPA,MUNICIPAL,Urbana,29395089,COLEGIO MUNICIPAL DEP LUIS EDUARDO MAGALHAES,60,R$21.030
BA,SALVADOR,ESTADUAL,Urbana,29395712,EE - COLEGIO ESTADUAL DEPUTADO LUIS EDUARDO MAGALHAES,150,R$51.930
BA,VALENCA,MUNICIPAL,Rural,29396506,ESCOLA MUNICIPAL MANOEL COSME ALVES,40,R$20.394
BA,CAETITE,MUNICIPAL,Urbana,29397936,GRUPO ESCOLAR MANOEL LOPES TEIXEIRA,100,R$49.575
BA,ITAMBE,MUNICIPAL,Urbana,29398142,INSTITUTO MOZART ANDRADE,149,R$8.598
BA,MONTE SANTO,MUNICIPAL,Urbana,29398371,ESCOLA MUNICIPAL PREFEITO ANTONIO RAIMUNDO DE MATOS,60,R$21.879
BA,ITAMBE,MUNICIPAL,Urbana,29400830,ESC MUNICIPAL DR APARICIO COUTO MOREIRA,358,R$40.593
BA,RIBEIRAO DO LARGO,MUNICIPAL,Urbana,29401120,ESCOLA MUNICIPAL MANOEL ANTUNES DA LUZ,200,R$61.794
BA,UAUA,MUNICIPAL,Rural,29401250,ESC MUN NOSSA SENHORA DO PERPETUO SOCORRO,230,R$90.165
BA,PILAO ARCADO,MUNICIPAL,Rural,29401400,ESCOLA MUNICIPAL MAJOR JOAQUIM MANOEL,120,R$13.650
BA,JUAZEIRO,MUNICIPAL,Urbana,29401610,ESCOLA MUNICIPAL EDUCANDARIO JOAO XXIII,180,R$84.975
BA,BOM JESUS DA SERRA,MUNICIPAL,Urbana,29402340,ESCOLA MUNICIPAL VITORINO JOSE ALVES,100,R$24.264
BA,PLANALTO,MUNICIPAL,Urbana,29402530,ESCOLA MUNICIPAL BALDOINO SILVA PIMENTEL,130,R$51.750
BA,VITORIA DA CONQUISTA,MUNICIPAL,Urbana,29402610,ESCOLA MUNICIPAL PROFESSORA EDIVANDA MARIA TEIXEIRA,200,R$65.970
BA,ITABERABA,MUNICIPAL,Urbana,29403430,ESCOLA MUNICIPAL PAULO FREIRE,150,R$46.404
BA,CORRENTINA,MUNICIPAL,Rural,29403952,ESCOLA MUNICIPAL PALMEIRAS,100,R$58.356
BA,SALVADOR,ESTADUAL,Urbana,29404274,EE - COLEGIO ESTADUAL PROFESSORA NOEMIA REGO,200,R$58.710
BA,SALVADOR,ESTADUAL,Urbana,29404282,EE - COLEGIO ESTADUAL DE PRAIA GRANDE,400,R$80.892
BA,SALVADOR,ESTADUAL,Urbana,29404371,EE - COLEGIO ESTADUAL PROFESSOR ARISTIDES DE SOUZA OLIVEIRA,125,R$25.800
BA,SALVADOR,MUNICIPAL,Urbana,29404436,ESCOLA MUNICIPAL 15 DE OUTUBRO,196,R$22.500
BA,FORMOSA DO RIO PRETO,MUNICIPAL,Urbana,29404720,COLEGIO MUNICIPAL SENADOR DJALMA BESSA,120,R$33.240
BA,HELIOPOLIS,MUNICIPAL,Urbana,29405270,EMEIEF GALDINO BARBOSA DE ANDRADE,92,R$51.720
BA,BARRA,MUNICIPAL,Rural,29405661,ESCOLA MUNICIPAL MARCOS ANTONIO SA SANTOS,70,R$12.294
BA,ACAJUTIBA,MUNICIPAL,Urbana,29405785,ESCOLA MUNICIPAL PROFESSORA EUFROSINA DE ANDRADE CRUZ,82,R$31.164
BA,JANDAIRA,MUNICIPAL,Urbana,29405912,ESCOLA MUNICIPAL NOVA GERACAO,100,R$24.072
BA,SALINAS DA MARGARIDA,MUNICIPAL,Urbana,29406048,ESCOLA MODELO DE SALINAS DA MARGARIDA,86,R$2.838
BA,SANTO ANTONIO DE JESUS,MUNICIPAL,Urbana,29406056,ESCOLA MUNICIPAL DEPUTADO LUIS EDUARDO MARON DE MAGALHAES,500,R$194.040
BA,IGRAPIUNA,MUNICIPAL,Rural,29406250,COLEGIO MUNICIPAL VALENTIN REGIS,50,R$31.020
BA,VALENCA,MUNICIPAL,Urbana,29406420,ESCOLA MUNICIPAL PADRE JOSE DE SOUZA E OLIVEIRA,40,R$12.861
BA,COARACI,MUNICIPAL,Urbana,29407052,ESCOLA INES SOARES BRANDAO,99,R$35.265
BA,EUNAPOLIS,MUNICIPAL,Rural,29407168,ESCOLA MUNICIPAL MARLENE BORGES DOS SANTOS QUEIROZ,100,R$16.452
BA,EUNAPOLIS,MUNICIPAL,Rural,29407176,ESCOLA MUNICIPAL MARIA DE LOURDES SANTOS SILVA,80,R$10.848
BA,SANTA CRUZ CABRALIA,MUNICIPAL,Urbana,29407206,ESCOLA MUNICIPAL PROF JACIRA MONTEIRO BENFICA,101,R$32.841
BA,JEQUIE,MUNICIPAL,Urbana,29407982,ESCOLA MUNICIPAL DO CURRAL NOVO,225,R$101.955
BA,CASA NOVA,MUNICIPAL,Rural,29408644,ESCOLA MUNICIPAL PROFESSORA AURENE BEZERRA ANGELIN,200,R$98.211
BA,PILAO ARCADO,MUNICIPAL,Rural,29408768,ESCOLA MUNICIPAL DE CAMPO GRANDE,120,R$34.200
BA,MUNDO NOVO,MUNICIPAL,Rural,29409101,ESCOLA MUNICIPAL ELSE BASTOS DE CARVALHO,100,R$56.268
BA,ENCRUZILHADA,MUNICIPAL,Rural,29409241,ESCOLA MUNICIPAL LUIS EDUARDO MAGALHAES,125,R$59.055
BA,ITAGUACU DA BAHIA,MUNICIPAL,Rural,29409730,ESCOLA ANTONIO CARLOS MAGALHAES,124,R$34.260
BA,SAO GABRIEL,MUNICIPAL,Rural,29409799,ALICE ALVES BORGES,60,R$55.125
BA,CAMPO FORMOSO,MUNICIPAL,Urbana,29410380,ESCOLA MUNICIPAL DE TEMPO INTEGRAL GILCINA CARVALHO,58,R$29.337
BA,CACHOEIRA,MUNICIPAL,Urbana,29410720,ESCOLA AURELINO MARIO DE ASSIS RIBEIRO,383,R$143.700
BA,MUQUEM DE SAO FRANCISCO,MUNICIPAL,Rural,29411602,COLEGIO MUNICIPAL LUIS EDUARDO MAGALHAES,80,R$8.080
BA,EUCLIDES DA CUNHA,MUNICIPAL,Urbana,29412013,ESCOLA MUNICIPAL EVA MOURA DE OLIVEIRA,203,R$82.200
BA,EUCLIDES DA CUNHA,MUNICIPAL,Rural,29412030,CENTRO EDUCACIONAL DE MURITY,151,R$64.380
BA,CIPO,MUNICIPAL,Rural,29412790,GINASIO ARMINDA MIRANDA,90,R$27.270
BA,RIBEIRA DO POMBAL,MUNICIPAL,Rural,29412854,ESCOLA MUNICIPAL NOSSA SENHORA APARECIDA,60,R$31.005
BA,ITAJUIPE,MUNICIPAL,Urbana,29412994,LOURDES PINILLOS MENEZES - ESC MUN,120,R$37.728
BA,VITORIA DA CONQUISTA,MUNICIPAL,Urbana,29413567,ESCOLA MUNICIPAL FREI SERAFIM DO AMPARO,250,R$87.285
BA,POCOES,MUNICIPAL,Urbana,29413656,INSTITUTO EDUCACIONAL PROFESSORA BOHEMIA MARINHO,75,R$45.015
BA,UNA,MUNICIPAL,Rural,29414008,ESCOLA MUNICIPAL FABIO SOUTO,40,R$17.600
BA,WENCESLAU GUIMARAES,MUNICIPAL,Urbana,29414164,ESCOLA MUNICIPAL MENANDRO MINAHIM,250,R$142.305
BA,LAURO DE FREITAS,MUNICIPAL,Urbana,29414857,ESCOLA MUNICIPAL ENOCK AMARAL,25,R$42.318
